source,target,value,ip
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,Line protocol on Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,Interface <*> <*> <*> <*> changed state to <*>,0.63128,krtpr01-crsx
Session to neighbor <*> on interface <*> <*> <*> <*> moved out of Dampened state.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631265,-
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631265,-
The BFD session on link <*> <*> <*> <*> in <*> has gone UP.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631265,-
<*> <*> <*> <*> is Active as part of <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631265,-
The requested term-type <*> is not supported,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631248,-
"access-list VTY-ACL 1000 deny tcp <*> <*> -> <*> 22 , <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.631173,asruer01-asr9k
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.63107,70093-johansetia-aggb01
Interface <*> <*> <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.63107,70093-johansetia-aggb01
Line protocol on Interface <*> <*> <*> changed state to <*>,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.63107,70093-johansetia-aggb01
"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.630964,70596-tmsubang-acc1
"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.630964,70596-tmsubang-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.630964,70596-tmsubang-acc1
<*> <*> <*> <*> is no longer Active as part of <*> Link is <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630724,atbuer02-asr9k
Failed authentication attempt by user <*> from <*> on <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630694,asruer01-asr9k
"access-list ACL-SNMP 1000 deny udp <*> <*> -> <*> 161 , <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630694,asruer01-asr9k
Interface TenGigE0 <*> 0 <*> <*> <*> <*> to <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630663,kpguer01-asr9k
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> <*> vrf <*> vrfid <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630624,asruer01-asr9k
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> vrf default vrfid 0x60000000,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630624,asruer01-asr9k
Line protocol on Interface <*> changed state to <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630624,asruer01-asr9k
TE-BFD not configured on intf <*> FRR or Path Protection triggered to be consistent with forwarding,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630624,asruer01-asr9k
BFD session to neighbor <*> on interface <*> is up,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630624,asruer01-asr9k
BFD session to neighbor <*> on interface <*> has been removed,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630624,asruer01-asr9k
Interface <*> changed state to <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630624,asruer01-asr9k
Initial synchronization successfully done for <*> peers,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630407,kpguer01-asr9k
"VRF 'default' 0x60000000 , Peer <*> initial synchronization done",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630407,kpguer01-asr9k
"VRF 'default' 0x60000000 , Peer <*> synchronization lost",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630373,kpguer01-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> has gone down. Reason: <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630176,kpguer01-asr9k
Found LSA with the same host bits but different mask. LSA with shorter mask will be used. LSA 1: <*> <*> LSA 2: <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630143,shtsr02-asr9k
NSR disabled on neighbor <*> due to 'ip-tcp' detected the 'warning' condition 'NSR is down because the retransmission threshold exceeded probably because downstream RP is not healthy ',Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630065,kpguer01-asr9k
NSR disabled on neighbor <*> on standby RP due to <*> <*> <*> <*> <*> VRF: <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.630065,kpguer01-asr9k
"neighbor <*> Down - BGP Notification <*> hold time expired VRF: default; AFI SAFI: 1 <*> <*> 128, <*> <*> 25 70, 16388 71 AS: 65535",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629979,kpguer01-asr9k
"VRF 'default' 0x60000000 , Neighbor <*> is DOWN <*> <*> <*> <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629894,kpguer01-asr9k
A monitored device misc disk1 harddisk: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629891,sjyuer01-asr9k
A monitored device rootfs: is above 80% utilization. Current utilization = <*> Please remove unwanted user files and configuration rollback points.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629891,sjyuer01-asr9k
"VRF 'default' 0x60000000 , GR session <*> instance <*> timed out",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629808,kpguer01-asr9k
Interface <*> dampening state changed to <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629663,kpguer01-asr9k
Memory state <*> is success,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629623,10.151.76.214
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629621,atbuer02-asr9k
TACACS+ server <*> 49 is UP vrf: <*> server-private: Yes,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629551,kpguer01-asr9k
TACACS+ server <*> 49 is DOWN vrf: <*> server-private: <*> - Socket <*> Connection timed out,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629551,kpguer01-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629465,kpguer01-asr9k
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629465,kpguer01-asr9k
GR session <*> inst <*> : interrupted--recovery pending,Line protocol on Interface <*> changed state to <*>,0.62941,70039-lingui-aggb01
BFD session to neighbor <*> on interface <*> has gone down. Reason: Sync peer signalled removal,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.62938,kpguer01-asr9k
The BFD session on link <*> <*> 0 <*> in <*> is down due to the receipt of a Down SCN. The member will be removed from the active members of the bundle.,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.62938,kpguer01-asr9k
<*> <*> 0 <*> is no longer Active as part of <*> BFD state of this link is Down,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.62938,kpguer01-asr9k
"neighbor <*> Down - Peer closing down the session VRF: default; AFI SAFI: 1 <*> <*> 128, <*> <*> 25 70, 16388 71 AS: 65535",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629294,kpguer01-asr9k
Failed to receive <*> <*> request,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629294,kpguer01-asr9k
"VRF 'default' 0x60000000 , Neighbor <*> is DOWN <*> <*> <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629294,kpguer01-asr9k
Nexthops in Vrf: <*> Tbl: default <*> Safi: Unicast are getting damped,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629294,kpguer01-asr9k
BFD session to neighbor <*> on interface <*> is up,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629261,shtsr02-asr9k
The BFD session on link TenGigE0 <*> 0 <*> <*> <*> <*> <*> <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.629226,atbuer02-asr9k
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.628969,shtsr02-asr9k
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Synchronization source TenGigabitEthernet0 <*> <*> status Signal Failure is posted to all selection process.,0.628811,10.240.109.114
"access-list VTY-ACL 1000 deny tcp <*> <*> -> <*> 22 , <*> <*>",Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.628595,43166-kmp-agga02
"Process 1, Nbr <*> on <*> <*> <*> from <*> to <*> <*> <*>","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.628546,60125-jlnbktmalut1-acc1
BFD-SYSLOG: BFD session <*> <*> is going UP,"BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.628546,60125-jlnbktmalut1-acc1
"Process 1, Nbr <*> on <*> <*> <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>","BFD-SYSLOG: bfd_session_destroyed, <*> neigh <*> <*> <*>",0.628546,60125-jlnbktmalut1-acc1
cleared CRITICAL <*> <*> <*> Physical Port Link Down,"BFD-SYSLOG: bfd_session_created, neigh <*> <*> <*> <*> <*> <*> act",0.628347,70093-johansetia-aggb01
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Line protocol on Interface <*> changed state to <*>,0.62818,70284-sabakbernam-aggb01
cleared CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> changed state to <*>,0.62818,70284-sabakbernam-aggb01
Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,User <*> from <*> logged out on <*>,0.627998,krtsr02-asr9k
Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.627617,53052-gongbadak-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,"exec timer expired, tty <*> <*> , user <*>",0.627617,70024-jbasgmerab-aggb01
<*> session recovery <*>,"exec timer expired, tty <*> <*> , user <*>",0.627617,70024-jbasgmerab-aggb01
Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.627617,53052-gongbadak-acc1
list 50 permitted <*> <*> <*>,User <*> has exited tty session <*> <*>,0.627617,krtcswa03-c3k
cleared CRITICAL <*> <*> <*> Physical Port Link Down,"exec timer expired, tty <*> <*> , user <*>",0.627617,70024-jbasgmerab-aggb01
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.627617,10.240.109.165
list 50 permitted <*> <*> <*>,User <*> has exited tty session <*> <*>,0.627617,sjycswa03-c3k
User <*> has exited tty session <*> <*>,list 50 permitted <*> <*> <*>,0.627617,krtcswa03-c3k
Interface <*> <*> <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.627617,53052-gongbadak-acc1
Interface <*> <*> <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.627617,10.240.238.47
asserted CRITICAL <*> <*> <*> Physical Port Link Down,Interface <*> <*> <*> changed state to <*>,0.627617,10.240.238.47
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> <*> <*> changed state to <*>,0.627617,10.240.238.47
Line protocol on Interface <*> <*> <*> changed state to <*>,User <*> has exited tty session <*> <*>,0.627617,10.240.109.42
Line protocol on Interface <*> <*> <*> changed state to <*>,SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,0.627617,53052-gongbadak-acc1
Line protocol on Interface <*> <*> <*> changed state to <*>,Interface <*> changed state to <*>,0.627617,53052-gongbadak-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: DETECT TIMER EXPIRED,"exec timer expired, tty <*> <*> , user <*>",0.627617,70024-jbasgmerab-aggb01
Line protocol on Interface <*> <*> <*> changed state to <*>,Line protocol on Interface <*> changed state to <*>,0.627617,53052-gongbadak-acc1
SSH Session from 10.159.56.88 tty = <*> for user '' using crypto cipher '' closed,"<*> <*> <*> Temperature high <*> Operating value: <*> C, Threshold value: <*> C.",0.627617,10.240.48.57
User <*> has exited tty session <*> <*>,list 50 permitted <*> <*> <*>,0.627617,sjycswa03-c3k
list 50 permitted <*> <*> <*>,User <*> has exited tty session <*> <*>,0.627617,kchcswa03-c3k
User <*> has exited tty session <*> <*>,list 50 permitted <*> <*> <*>,0.627617,kchcswa03-c3k
interface <*> <*> <*> update IP Routing state to <*> interface is not suppressed,User <*> has exited tty session <*> <*>,0.627617,10.240.109.42
<*> session hold up initiated,"exec timer expired, tty <*> <*> , user <*>",0.627617,70024-jbasgmerab-aggb01
Interface <*> <*> <*> changed state to <*>,User <*> has exited tty session <*> <*>,0.627617,10.240.109.42
No. of IPv4 Unicast prefixes received from <*> has reached <*> max <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.627594,atbuer02-asr9k
No. of IPv4 Unicast prefixes received from <*> has reached <*> max <*>,User <*> from <*> logged out on <*>,0.627517,10.151.76.214
LDP Neighbor <*> 0 is DOWN <*> <*> <*> <*> <*>,Interface <*> changed state to <*>,0.627301,70039-lingui-aggb01
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,"Process <*> Nbr <*> on <*> from <*> to DOWN, Neighbor Down: <*> <*> <*>",0.627281,50129-cheroh-acc1
BFD-SYSLOG: BFD session <*> <*> going Down Reason: RX <*>,Process <*> Nbr <*> on <*> from <*> to <*> <*> <*>,0.627281,50129-cheroh-acc1
"<*> <*> <*> Temperature high <*> Operating value: <*> C, Threshold value: <*> C.","<*> <*> <*> <*> power <*> <*> Operating value: <*> dBm, Threshold value: <*> dBm.",0.626491,70698-bt6_banting-acc1
Process <*> Nbr <*> on <*> in area <*> from <*> to <*> <*> <*> vrf <*> vrfid <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.626087,-
GR session <*> inst <*> : interrupted--recovery pending,Interface <*> changed state to <*>,0.625858,70039-lingui-aggb01
RSA keypair <*> is in violation of Cisco security compliance guidelines and will be rejected by future releases.,SSH RSA Key Size compliance violation detected. Kindly note that the usage of keys smaller than 2048 bits will be deprecated in the upcoming releases. Please revise your key configuration accordingly to avoid service impact.,0.625546,63005-perda-aggb01
<*> session recovery <*>,Interface <*> <*> <*> changed state to <*>,0.624979,10.240.109.114
Line protocol on Interface <*> <*> <*> <*> changed state to <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.624945,kmpuer02-asr9k
Interface <*> <*> <*> <*> changed state to <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.624945,kmpuer02-asr9k
No. of IPv4 Unicast prefixes received from <*> has reached <*> max <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.624926,10.151.76.214
NSR disabled on neighbor <*> due to 'ip-tcp' detected the 'warning' condition 'NSR is down because the retransmission threshold exceeded probably because downstream RP is not healthy ',Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.624691,sdkuer01-asr9k
BFD session to neighbor <*> on interface <*> <*> <*> <*> <*> <*> <*> <*>,User <*> from <*> logged out on <*>,0.624634,shtsr01-asr9k
Interface TenGigE0 <*> 0 <*> Detected <*> <*>,Successfully authenticated user <*> from <*> on <*> cipher <*> mac <*>,0.624631,atbuer02-asr9k
"Process <*> Nbr <*> on <*> in area <*> from <*> to DOWN, Neighbor Down: <*> <*> <*> vrf <*> vrfid <*>",User <*> from <*> logged out on <*>,0.624551,shtsr01-asr9k
